鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
鹿港鎮,土地,玉順段374-2地號,13.23,住,,,1140206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1203401,90960,,0.0,0,政府機關標讓售；,RPQNMLSKKHKGFCN09DA,0.0,0.0,0.0,無,
鹿港鎮,土地,鹿海段31-98地號,10822.52,,工業區,丁種建築用地,1140210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,206625718,19092,,0.0,0,鹿港鎮鹿海段31-98地號買賣價新台幣1億331萬2859元整，鹿港鎮鹿海段31-99地號買賣價新台幣1億331萬2859元整。政府機關標讓售；,RPUNMLLLKHKGFCN88DA,0.0,0.0,0.0,無,
福興鄉,土地,元興段2231地號,2018.0,,特定農業區,農牧用地,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3228800,1600,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLKHKGFCN88DA,0.0,0.0,0.0,無,
田中鎮,土地,東源段580地號,176.92,住,,,1140209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4300000,24305,,0.0,0,,RPTNMLTKKHKGFEN07DA,0.0,0.0,0.0,無,
北斗鎮,土地,中華段1709-13地號,7.0,農,,,1140217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,66000,9429,,0.0,0,,RPRNMLRKKHKGFFN76DA,0.0,0.0,0.0,無,003
溪州鄉,房地(土地+建物),彰化縣溪州鄉石巷１５之５號,119.3,,鄉村區,乙種建築用地,1140205,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130819,138.79,4,2,3,有,無,8800000,63405,,0.0,0,,RPXNMLTKKHKGFFN57DA,136.14,0.0,2.65,無,
二林鎮,土地,儒林段556地號,144.66,,,,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,22812,,0.0,0,未登記建物；包含公共設施保留地用地；,RPQNMLLLKHKGFGN88DA,0.0,0.0,0.0,無,
溪湖鎮,土地,大溪段460-1地號,58.0,住,,,1140210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3232920,55740,,0.0,0,政府機關標讓售；,RPUNMLTKKHKGFHN47DA,0.0,0.0,0.0,無,
和美鎮,土地,順天段915地號,183.65,,鄉村區,乙種建築用地,1140208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,11979,,0.0,0,含土地增值稅或其他稅費；未登記建物；,RPQNMLRKKHKGFBN98EA,0.0,0.0,0.0,無,
員林市,土地,民生段79地號,12.0,都市：其他:道路用地,,,1140213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,25000,,0.0,0,包含公共設施保留地用地；,RPPNMLLLKHKGFDN58EA,0.0,0.0,0.0,無,
芬園鄉,土地,新舊社段512地號,39.75,,山坡地保育區,農牧用地,1140214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,67000,1686,,0.0,0,含土地增值稅或其他稅費；親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOKKHKGFAN78DA,0.0,0.0,0.0,無,
花壇鄉,土地,南口段334-4地號,23.94,工,,,1140211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2121323,88610,,0.0,0,政府機關標讓售；,RPSNMLTKKHKGFAN56DA,0.0,0.0,0.0,無,
福興鄉,土地,新生段652地號,120.49,,鄉村區,乙種建築用地,1140211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1093423,9075,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRKKHKGFCN66DA,0.0,0.0,0.0,無,
鹿港鎮,土地,鹿海段31-109地號,3483.78,,工業區,丁種建築用地,1140212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,66089397,18971,,0.0,0,政府機關標讓售；,RPQNMLLLKHKGFCN48DA,0.0,0.0,0.0,無,
鹿港鎮,土地,鹿海段31-70地號,10143.08,,工業區,丁種建築用地,1140212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,194751193,19200,,0.0,0,政府機關標讓售；,RPRNMLLLKHKGFCN58DA,0.0,0.0,0.0,無,
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮建國路１９８號五樓之３,34.13,住,,,1140211,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130920,108.57,3,2,2,有,有,7600000,70001,一樓平面,0.0,0,,RPQNMLTKKHKGFEN76DA,66.18,0.0,6.43,有,
田中鎮,土地,田中段1014-9地號,4.94,住,,,1140211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,24291,,0.0,0,,RPPNMLOLKHKGFEN88DA,0.0,0.0,0.0,無,
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮復興路２２８巷５６之１號三樓之６,43.34,都市：其他:道路用地,,,1140204,土地4建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110804,105.69,3,2,2,有,無,8000000,75693,一樓平面,0.0,0,,RPOOMLTKKHKGFFN76DA,66.18,0.0,6.4,有,004
埔鹽鄉,房地(土地+建物),彰化縣埔鹽鄉光明路一段１５１號,71.0,,特定農業區,農牧用地,1140204,土地1建物1車位0,全,一層,透天厝,農業用,加強磚造,0720922,24.79,4,2,3,有,無,1500000,60508,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；未登記建物；,RPPNMLLLKHKGFHN88DA,24.79,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市中山路三段５５４巷８８之３號,131.0,,特定農業區,甲種建築用地,1140209,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680108,103.83,5,3,2,有,無,7320000,70500,,0.0,0,,RPVNMLOLKHKGFAN09DA,103.83,0.0,0.0,無,
和美鎮,房地(土地+建物),彰化縣和美鎮和東里彰美路五段３８６巷２０號,68.0,住,,,1140202,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0691226,128.4,4,2,3,有,無,8500000,66199,,0.0,0,,RPPNMLLLKHKGFBN28DA,128.4,0.0,0.0,無,
福興鄉,土地,福園段1162地號,130.65,,鄉村區,乙種建築用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,38270,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOLKHKGFCN09DA,0.0,0.0,0.0,無,
鹿港鎮,土地,鹿海段31-150地號,5304.6,,工業區,丁種建築用地,1140212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,106690360,20113,,0.0,0,政府機關標讓售；,RPQNMLPLKHKGFCN88DA,0.0,0.0,0.0,無,
員林市,土地,民生段279地號,10.51,都市：其他:道路用地,,,1140210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,57088,,0.0,0,包含公共設施保留地用地；,RPRNMLOLKHKGFDN98DA,0.0,0.0,0.0,無,005
永靖鄉,土地,永北段567-5地號,445.7,,特定農業區,農牧用地,1140213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,4039,,0.0,0,,RPWNMLOLKHKGFDN86DA,0.0,0.0,0.0,無,
福興鄉,土地,新生段1275地號,1850.0,,特定農業區,農牧用地,1140214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,541,,0.0,0,,RPPNMLPLKHKGFCN88EA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市平和十三街７０巷１１號七樓,21.3,住,,,1140220,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830929,130.09,3,2,2,有,有,4900000,37666,,0.0,0,,RPWNMLPLKHKGFAN66DA,89.81,0.0,14.21,有,
芬園鄉,土地,德興段314地號,4324.91,,山坡地保育區,林業用地,1140123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4757400,1100,,0.0,0,買賣所有規費、代辦費等全部由買方負擔。,RPXNMLPJKHKGFAN56DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市英士路６８號,74.0,,鄉村區,乙種建築用地,1140114,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690401,88.07,0,0,0,無,無,6500000,73805,,0.0,0,修繕為倉庫，2衛。頂樓加蓋；未登記建物；,RPRNMLTJKHKGFAN98DA,88.07,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市英士路６６號,74.0,,鄉村區,乙種建築用地,1140114,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690401,88.07,0,0,0,無,無,6500000,73805,,0.0,0,修繕為辦公室，倉庫，3衛。增值稅由買方負擔。頂樓加蓋；未登記建物；,RPSNMLTJKHKGFAN09DA,88.07,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市安溪路３２８巷４３號,150.37,,山坡地保育區,丙種建築用地,1140123,土地33建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0950508,140.27,5,4,2,有,有,10550000,75212,,0.0,0,二樓陽台增建未登記建物；,RPRNMLKKKHKGFAN18DA,118.47,0.05,21.76,無,006
花壇鄉,土地,溪北段648地號,163.26,,特定農業區,農牧用地,1140123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1234630,7562,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLLKKHKGFAN08DA,0.0,0.0,0.0,無,007
永靖鄉,土地,東寧段121地號,955.5,,特定農業區,農牧用地,1140122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,3140,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLMLJHKGFDN56DA,0.0,0.0,0.0,無,
員林市,房地(土地+建物),彰化縣員林市中正路６５２巷１８號四樓,20.0,住,,,1140116,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801023,88.15,3,2,1,有,有,4300000,48780,,0.0,0,,RPVNMLLKKHKGFDN98DA,63.11,0.0,10.15,有,008
永靖鄉,房地(土地+建物),彰化縣永靖鄉瑚璉路２３５號,61.16,住,,,1140120,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0710623,145.82,2,2,2,有,無,13000000,89151,,0.0,0,其他增建；,RPQNMLTKKHKGFDN66DA,145.82,0.0,0.0,無,009
永靖鄉,房地(土地+建物),彰化縣永靖鄉九分路４２１巷９弄１號,90.64,,特定農業區,甲種建築用地,1140119,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760409,98.9,4,2,1,有,無,5380000,54398,,0.0,0,,RPSNMLTKKHKGFDN86DA,98.9,0.0,0.0,無,
員林市,房地(土地+建物),彰化縣員林市中山南路１９２巷６號,95.32,住,,,1140106,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780310,207.06,4,2,3,有,無,7500000,36221,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLTKKHKGFDN07DA,124.19,82.87,0.0,無,
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮向上二街３４號,121.0,住,,,1140115,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841007,224.18,6,2,4,有,無,12000000,53528,,0.0,0,其他增建；,RPQNMLMKKHKGFHN98DA,214.3,9.88,0.0,無,
員林市,房地(土地+建物),彰化縣員林市永吉街４號,50.0,住,,,1140109,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630626,60.49,3,1,1,有,無,2500000,41329,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLSKKHKGFDN56EA,60.49,0.0,0.0,無,
員林市,土地,員林段33-38地號,74.0,住,,,1140118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12311750,166375,,0.0,0,,RPUNMLRKKHKGFDN86DA,0.0,0.0,0.0,無,
員林市,土地,員林段33-39地號,68.0,住,,,1140118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11313500,166375,,0.0,0,,RPVNMLRKKHKGFDN96DA,0.0,0.0,0.0,無,
彰化市,土地,磚段18-2地號,531.75,農,,,1140117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18000000,33850,,0.0,0,未登記建物；,RPQNMLSKKHKGFAN98EA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市福馬街２６巷３號,87.89,,鄉村區,乙種建築用地,1140107,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670724,106.4,0,0,0,無,無,6500000,61090,,0.0,0,其他增建；,RPVPMLPKJHKGFAN56DA,106.4,0.0,0.0,無,
秀水鄉,土地,埔崙段67地號,733.0,,特定農業區,農牧用地,1140106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2880000,3929,,0.0,0,,RPVNMLKKKHKGFAN58DA,0.0,0.0,0.0,無,
芬園鄉,土地,大德段608地號,203.21,,鄉村區,乙種建築用地,1140118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860500,4235,,0.0,0,,RPRNMLLKKHKGFAN28DA,0.0,0.0,0.0,無,010
彰化市,房地(土地+建物)+車位,彰化縣彰化市南校街７２巷１號三樓,66.43,住,,,1140120,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850729,116.8,3,1,2,有,有,6500000,55651,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKLKHKGFAN18DA,67.42,0.83,10.39,有,
和美鎮,土地,嘉詔段397地號,2930.18,農,,,1140103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,47000000,16040,,0.0,0,,RPRNMLSKKHKGFBN09DA,0.0,0.0,0.0,無,
員林市,房地(土地+建物)+車位,彰化縣員林市員林大道五段１７６號,12.74,住,,,1140118,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1070103,92.39,0,0,0,無,有,10600000,123827,坡道平面,15.67,1100000,,RPXNMLOKKHKGFDN86DA,41.89,0.0,9.48,有,
二水鄉,房地(土地+建物),彰化縣二水鄉民生路４８９號,145.41,住,,,1140120,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131206,177.29,3,1,4,有,無,8400000,47380,,0.0,0,未登記建物；,RPPNMLTKKHKGFEN66DA,168.1,0.0,9.19,無,
北斗鎮,土地,興農段1303地號,1185.21,,特定農業區,農牧用地,1140117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10500000,8859,,0.0,0,未登記建物；,RPSNMLQJKHKGFFN66DA,0.0,0.0,0.0,無,
北斗鎮,土地,北工段7地號,247.0,,工業區,丁種建築用地,1140114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13720000,55547,,0.0,0,本案出售標的含:折舊9年未保存登記建物，面積:159.12平方公尺之一層鋼骨造，現況鐵皮屋:1房1廳1衛在內。含仲介費280000元；,RPPOMLMKKHKGFFN78DA,0.0,0.0,0.0,無,011
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗中路３３號,247.39,,工業區,丁種建築用地,1140114,土地1建物1車位0,全,一層,透天厝,住家用,鋼骨造,1030127,93.06,1,1,1,有,無,13720000,147432,,0.0,0,含仲介費280000元；,RPQOMLMKKHKGFFN88DA,93.06,0.0,0.0,無,
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗中路３５號,247.71,,工業區,丁種建築用地,1140114,土地1建物1車位0,全,一層,透天厝,住家用,鋼骨造,1030127,143.82,1,1,1,有,無,13720000,95397,,0.0,0,含仲介費280000元；,RPROMLMKKHKGFFN98DA,143.82,0.0,0.0,無,
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗中路３７號,247.8,,工業區,丁種建築用地,1140114,土地1建物1車位0,全,一層,透天厝,住家用,鋼骨造,1030127,93.06,1,1,1,有,無,13720000,147432,,0.0,0,含仲介費280000元；,RPSOMLMKKHKGFFN09DA,93.06,0.0,0.0,無,
北斗鎮,土地,北工段7-1地號,247.22,,工業區,丁種建築用地,1140114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13720000,55497,,0.0,0,本案出售標的含:折舊9年未保存登記建物，面積:159.12平方公尺之一層鋼骨造，現況鐵皮屋:1房1廳1衛在內。含仲介費280000元；,RPTOMLMKKHKGFFN56DA,0.0,0.0,0.0,無,
溪州鄉,土地,育善段318-7地號,37.72,住,,,1140114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,21209,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLSKKHKGFFN07DA,0.0,0.0,0.0,無,
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉溪林路４９８巷６６之５號,79.88,,鄉村區,乙種建築用地,1140118,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130202,122.16,4,2,3,有,無,8680000,71054,,0.0,0,,RPQNMLTKKHKGFFN86DA,122.16,0.0,0.0,無,
二林鎮,房地(土地+建物)+車位,彰化縣二林鎮大智街３０號五樓之一,18.47,住,,,1140112,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840109,109.38,3,2,2,有,有,3500000,31999,坡道平面,0.0,0,,RPUNMLPJKHKGFGN86DA,61.19,0.9,9.78,有,
埔心鄉,土地,太平東段1712-5地號,54.92,,鄉村區,乙種建築用地,1140123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1034990,18845,,0.0,0,,RPPNMLSKKHKGFHN86DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物)+車位,彰化縣彰化市南興街５號三樓之１,27.27,住,,,1140105,土地3建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121201,145.8,3,2,2,有,有,12180000,83539,坡道機械,19.85,0,,RPRNMLMKKHKGFAN38DA,76.92,0.0,7.54,有,012
彰化市,土地,新快官段1188-4地號,9175.92,,山坡地保育區,農牧用地,1140106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9680000,1055,,0.0,0,總價款，不包含如：松柏、五葉松…等經濟作物在內。,RPPNMLNKKHKGFAN28DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市埔陽街２０６號,75.0,住,,,1140104,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830309,198.08,5,3,3,有,無,16000000,80775,,0.0,0,陽台外推；其他增建；,RPOOMLNKKHKGFAN28DA,191.04,7.04,0.0,無,
彰化市,土地,西勢子段西勢子小段227-35地號,227.0,農,,,1140114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5227810,23030,,0.0,0,政府機關標讓售；,RPUOMLRKKHKGFAN66DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中山路一段４１０號七樓,38.24,住,,,1140116,土地1建物1車位3,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951012,350.82000000000005,5,2,3,有,有,20000000,57009,坡道平面,0.0,0,車位有三位 : 車位編號3a56親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKKHKGFAN78DA,171.3,0.0,19.44,有,
彰化市,土地,竹中段429地號,98.12,,鄉村區,乙種建築用地,1140123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3560400,36286,,0.0,0,,RPVNMLSKKHKGFAN76DA,0.0,0.0,0.0,無,013
大村鄉,房地(土地+建物),彰化縣大村鄉中山路一段１巷２５弄２號,102.34,,特定農業區,甲種建築用地,1140116,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780606,147.2,3,2,2,有,無,2550000,17323,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLLKHKGFDN78DA,147.2,0.0,0.0,無,
員林市,土地,新生段1126地號,45.23,商,,,1140102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5150000,113862,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTNMLLLKHKGFDN88DA,0.0,0.0,0.0,無,014
員林市,土地,新生段1126地號,45.23,商,,,1140102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5150000,113862,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUNMLLLKHKGFDN98DA,0.0,0.0,0.0,無,014
社頭鄉,土地,橋頭段1023地號,108.98,,鄉村區,乙種建築用地,1140116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2030000,18627,,0.0,0,,RPVNMLKLKHKGFEN09DA,0.0,0.0,0.0,無,
溪州鄉,土地,信義段416-6地號,126.0,,特定農業區,甲種建築用地,1140119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,7937,,0.0,0,,RPVNMLTKKHKGFFN37DA,0.0,0.0,0.0,無,
溪州鄉,土地,信義段416地號,539.0,,特定農業區,甲種建築用地,1140119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4520000,8386,,0.0,0,,RPWNMLTKKHKGFFN47DA,0.0,0.0,0.0,無,
埤頭鄉,土地,振興段516地號,2784.0,,特定農業區,農牧用地,1140105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5100000,1832,,0.0,0,,RPQNMLLLKHKGFFN78DA,0.0,0.0,0.0,無,
田尾鄉,土地,田豐段1323地號,681.0,,特定農業區,農牧用地,1140120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3159500,4640,,0.0,0,,RPSNMLLLKHKGFFN98DA,0.0,0.0,0.0,無,
大城鄉,土地,城潭段727地號,2850.0,,一般農業區,農牧用地,1140117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3933000,1380,,0.0,0,,RPSNMLRKKHKGFGN96DA,0.0,0.0,0.0,無,
大城鄉,土地,城潭段728地號,2759.0,,一般農業區,農牧用地,1140115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3807000,1380,,0.0,0,,RPTNMLRKKHKGFGN07DA,0.0,0.0,0.0,無,016
二林鎮,房地(土地+建物),彰化縣二林鎮路西巷１９之１２號,80.0,,鄉村區,乙種建築用地,1140108,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760401,97.02,4,2,3,有,無,3200000,32983,,0.0,0,頂樓加蓋；,RPPNMLLLKHKGFGN78DA,97.02,0.0,0.0,無,
埔鹽鄉,土地,新水段969地號,2759.0,,特定農業區,農牧用地,1140101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8001100,2900,,0.0,0,,RPSNMLTKKHKGFHN27DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市安溪路８１巷９之３號,92.95,,山坡地保育區,丙種建築用地,1140118,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680704,90.8,2,1,2,有,無,1128560,12429,,0.0,0,,RPPNMLKLKHKGFAN18EA,90.8,0.0,0.0,無,
秀水鄉,土地,埔崙段437地號,2120.0,農,,,1140111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19500000,9198,,0.0,0,,RPQOMLOLKHKGFAN68DA,0.0,0.0,0.0,無,017
線西鄉,房地(土地+建物),彰化縣線西鄉沿海路二段２６４巷５９號,81.87,農,,,1140110,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130704,125.12,4,2,5,有,無,10000000,79923,,0.0,0,,RPQNMLOJKHKGFBN48DA,125.12,0.0,0.0,無,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿工北二路８之１號,2521.48,,工業區,丁種建築用地,1140114,土地2建物3車位0,一層，屋頂突出物,二層,公寓(5樓含以下無電梯),辦公用,鋼筋混凝土造,0930929,1069.98,0,0,0,無,無,100000000,93460,,0.0,0,,RPQNMLNKKHKGFCN58DA,1056.91,0.0,13.07,無,
鹿港鎮,土地,玉順段608地號,23.97,住,,,1140107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,36713,,0.0,0,未登記建物；,RPQNMLKLKHKGFCN38DA,0.0,0.0,0.0,無,
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路二段１６７號,86.76,,鄉村區,乙種建築用地,1140117,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810327,153.46,4,2,3,有,無,7700000,50176,,0.0,0,土地增值稅177912由買方繳納未登記建物；,RPSNMLOLKHKGFDN09DA,146.1,7.36,0.0,無,
溪州鄉,土地,復興段675-1地號,0.86,都市：其他:道路用地,,,1140110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,35445,0,,0.0,0,包含公共設施保留地用地；協議價購；,RPQNMLTKJHKGFFN76DA,0.0,0.0,0.0,無,018
溪州鄉,土地,復興段735地號,94.85,都市：其他:道路用地,,,1140121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3907655,41198,,0.0,0,包含公共設施保留地用地；協議價購；,RPPNMLNLJHKGFFN78DA,0.0,0.0,0.0,無,019
溪州鄉,土地,復興段809地號,7.85,都市：其他:道路用地,,,1140110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,323420,41200,,0.0,0,包含公共設施保留地用地；協議價購；,RPQNMLNLJHKGFFN88DA,0.0,0.0,0.0,無,
溪州鄉,土地,復興段732地號,62.53,都市：其他:道路用地,,,1140110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2576266,41200,,0.0,0,包含公共設施保留地用地；協議價購；,RPRNMLNLJHKGFFN98DA,0.0,0.0,0.0,無,020
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗中路８３８巷１５號,126.38,住,,,1140111,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1051230,243.3,4,3,5,有,無,17200000,70695,,0.0,0,,RPPNMLLLKHKGFFN68DA,232.59,0.0,10.71,有,021
芳苑鄉,土地,草漢段827地號,112.5,,鄉村區,乙種建築用地,1140123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2586375,22990,,0.0,0,,RPQNMLOLKHKGFGN56DA,0.0,0.0,0.0,無,
溪湖鎮,土地,富貴段81地號,66.22,住,,,1140107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4600000,69465,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSKKHKGFHN96DA,0.0,0.0,0.0,無,022
彰化市,房地(土地+建物),彰化縣彰化市民族路３１５巷１５０號,54.0,住,,,1140112,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0571026,83.52,3,2,3,有,無,7400000,88602,,0.0,0,頂樓加蓋；其他增建；,RPSNMLMKJHKGFAN38DA,83.52,0.0,0.0,無,023
彰化市,土地,磚段1288地號,2009.08,農,,,1140107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28560000,14215,,0.0,0,,RPQPMLPJKHKGFAN68DA,0.0,0.0,0.0,無,024
