編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSOMLTKKHKGFBH88CC,13,23.02,住家用,鋼筋混凝土造,100年11月3日,五層,,
RPSOMLRKKHKGFBH68CC,31,30.18,住家用,鋼筋混凝土造,83年2月5日,七層,,
RPSOMLRKKHKGFBH68CC,31,7.16,共有部分,鋼筋混凝土造,83年2月5日,七層,,
RPSOMLRKKHKGFBH68CC,31,.86,共有部分,鋼筋混凝土造,83年2月5日,七層,,
RPRNMLSKKHKGFEH88CC,3,33.31,住家用,鋼筋混凝土造,110年11月16日,十三層,,
RPRNMLSKKHKGFEH88CC,3,17.62,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPRNMLSKKHKGFEH88CC,3,8.22,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPXNMLTKKHKGFEH96CC,12,22.03,住家用,鋼筋混凝土造,102年5月20日,五層,,
RPRNMLTKKHKGFEH98CC,13,63.25,住家用,鋼筋混凝土造,101年6月18日,十三層,,
RPRNMLTKKHKGFEH98CC,13,66.23,共有部分,鋼筋混凝土造,101年6月18日,十三層,,
RPWOMLKLKHKGFAH38CC,30,88.88,住家用,鋼筋混凝土造,83年10月26日,十六層,,
RPWOMLKLKHKGFAH38CC,30,.51,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPWOMLKLKHKGFAH38CC,30,13.96,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPVOMLKLKHKGFAH28CC,43,73.87,住家用,鋼筋混凝土造,70年12月24日,五層,,
RPWOMLKLKHKGFAH38CC,30,4.33,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPXOMLKLKHKGFAH48CC,24,93.41,住家用,鋼筋混凝土造,89年8月15日,九層,,
RPXOMLKLKHKGFAH48CC,24,31.82,共有部分,鋼筋混凝土造,89年8月15日,九層,,
RPPPMLKLKHKGFBH87CC,2,55.06,集合住宅,鋼筋混凝土造,111年11月30日,十三層,,
RPPPMLKLKHKGFBH87CC,2,12.71,本共有部分之項目有：梯間、機械室、水箱及梯廳等四項。,鋼筋混凝土造,111年11月30日,十三層,,
RPPPMLKLKHKGFBH87CC,2,43.68,本共有部分之項目有：防空避難室兼停車空間、蓄水池、消防泵浦室、雨水、汙水機房、儲藏室、梯間、停車空間、台電配電場所、電信室、水景機房、垃圾冷藏室、管委會使用空間及車道等十四項。,鋼筋混凝土造,111年11月30日,十三層,,
RPSNMLLLKHKGFAH97CC,31,101.06,住家用,鋼筋混凝土造,83年5月17日,七層,,
RPSNMLLLKHKGFAH97CC,31,15.29,共有部分,鋼筋混凝土造,83年5月17日,七層,,
RPSNMLLLKHKGFAH97CC,31,10.12,共有部分,鋼筋混凝土造,83年5月17日,七層,,
RPXNMLKLKHKGFEH78CC,6,25.92,住家用,鋼筋混凝土造,107年9月14日,五層,,
RPXNMLKLKHKGFEH78CC,6,38.48,共有部分,鋼筋混凝土造,107年9月14日,五層,,
RPUNMLLLKHKGFAH18CC,30,91.19,住家用,鋼筋混凝土造,83年10月26日,十六層,,
RPUNMLLLKHKGFAH18CC,30,.52,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPUNMLLLKHKGFAH18CC,30,14.35,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPUNMLLLKHKGFAH18CC,30,4.46,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPROMLLLKHKGFAH97CC,32,94.32,住家用,鋼筋混凝土造,82年3月25日,五層,,
RPROMLLLKHKGFAH97CC,32,2.31,共有部分,鋼筋混凝土造,82年3月25日,五層,,
RPPPMLLLKHKGFAH87CC,21,81.53,住家用,鋼筋混凝土造,92年9月18日,九層,,
RPPPMLLLKHKGFAH87CC,21,10.01,共有部分,鋼筋混凝土造,92年9月18日,九層,,
RPPPMLLLKHKGFAH87CC,21,19.98,共有部分,鋼筋混凝土造,92年9月18日,十四層,,
RPUNMLLLKHKGFBH28CC,2,68.44,集合住宅,鋼筋混凝土造,112年5月12日,十三層,,
RPUNMLLLKHKGFBH28CC,2,46.93,共有部分主要用途有：停車空間、防空避難室兼停車空間、垃圾暫存區、排煙室、台電配電室、電信室、發電機室、汙雨水機房、汙水機房、水箱、消防泵浦室等１１項。,鋼筋混凝土造,112年5月12日,十三層,,
RPUNMLLLKHKGFBH28CC,2,20.35,共有部分主要用途有：公共服務空間、管委會使用空間、梯間、水箱、安全梯、等５項。,鋼筋混凝土造、鋼骨鋼筋混凝土造,112年5月12日,十三層,,
RPPOMLLLKHKGFBH87CC,21,19.75,住家用,鋼筋混凝土造,93年4月10日,十層,,
RPPOMLLLKHKGFBH87CC,21,6.32,共有部分,鋼筋混凝土造,93年4月10日,十層,,
RPPOMLLLKHKGFBH87CC,21,.84,共有部分,鋼筋混凝土造,93年4月10日,十層,,
RPPOMLLLKHKGFBH87CC,21,2.43,共有部分,鋼筋混凝土造,93年4月10日,十層,,
RPTNMLLLKHKGFDH38CC,3,58.02,集合住宅,鋼筋混凝土造,110年8月31日,八層,,
RPTNMLLLKHKGFDH38CC,3,26.72,本共有部分之項目有停車空間兼防空避難室、機電設備空間、台電配電場所、電信室、垃圾處理室、發電機室、消防幫浦室、水箱、汙水機房、梯間、集合住宅（附屬車道）、集合住宅（附屬管委會）、集合住宅（附屬梯間）、昇降設備空間等１４項,鋼筋混凝土造,110年8月31日,八層,,
RPTOMLLLKHKGFEH58CC,20,85.65,住家用,鋼筋混凝土造,94年1月31日,十四層,,
RPTOMLLLKHKGFEH58CC,20,54.60,共有部分,鋼筋混凝土造,94年1月31日,十四層,,
RPTOMLLLKHKGFEH58CC,20,16.50,共有部分,鋼筋混凝土造,94年1月31日,十四層,,
RPRNMLRKKHKGFHH09CC,1,21.09,作業廠房,鋼筋混凝土造,112年8月14日,四層,,
RPTNMLLLKHKGFFH58CC,44,107.82,商業用,鋼筋混凝土造,69年10月2日,五層,,
RPPNMLNLKHKGFFH38CC,44,18.36,住家用,鋼筋混凝土造,69年10月28日,四層,,
RPQNMLNLKHKGFHH68CC,20,34.56,住家用,鋼筋混凝土造,94年5月18日,八層,,
RPTOMLOLKHKGFBH58CC,2,56.14,店舖,鋼筋混凝土造,111年11月23日,十四層,,
RPTOMLOLKHKGFBH58CC,2,14.07,本共有部分之項目有：停車空間、梯間、蓄水池、消防泵浦室、汙雨水機房、機房、避難室兼停車空間、台電配電場所、發電機室、垃圾冷藏處理室、電信室、管委會使用空間、公共服務空間、車道及排煙室等十五項。,鋼筋混凝土造,111年11月23日,十五層,,
RPTOMLOLKHKGFBH58CC,2,15.49,本共有部分之項目有：梯間、水箱、機械室及排煙室兼梯廳等四項。,鋼筋混凝土造,111年11月23日,十四層,,
RPQNMLQLKHKGFEH68CC,6,25.93,住家用,鋼筋混凝土造,107年9月14日,五層,,
RPQNMLQLKHKGFEH68CC,6,38.89,共有部分,鋼筋混凝土造,107年9月14日,五層,,
RPRNMLQLKHKGFEH78CC,6,25.14,住家用,鋼筋混凝土造,107年9月14日,五層,,
RPRNMLQLKHKGFEH78CC,6,37.79,共有部分,鋼筋混凝土造,107年9月14日,五層,,
RPPNMLLKKHKGFHH38DC,3,11.83,集合住宅,鋼筋混凝土造,111年1月27日,十四層,,
RPQNMLLKKHKGFHH48DC,3,11.60,集合住宅,鋼筋混凝土造,111年1月27日,十四層,,
RPUNMLLLKHKGFCH38CC,33,114.02,住家用,鋼筋混凝土造,80年9月9日,六層,,
RPUNMLLLKHKGFCH38CC,33,32.01,防空避難室,鋼筋混凝土造,80年9月9日,000,,
RPUNMLLLKHKGFCH38CC,33,13.30,電梯間,鋼筋混凝土造,80年9月9日,六層,,
RPRNMLPKKHKGFCH38CC,30,27.00,住家用,鋼筋混凝土造,84年7月10日,八層,,
RPPOMLNKKHKGFCH08CC,39,15.00,住家用,鋼筋混凝土加強磚造,74年10月17日,三層,,
RPRNMLPKKHKGFCH38CC,30,24.79,見其他登記事項,鋼筋混凝土造,84年7月10日,八層,,
RPQNMLNLKHKGFCH18CC,5,14.00,集合住宅,鋼筋混凝土造,109年1月30日,五層,,
RPQNMLNLKHKGFCH18CC,5,12.35,共有部分：店舖（附屬停車空間）、樓梯間、機械室、水箱等４項。,鋼筋混凝土造,109年1月30日,五層,,
RPOOMLTKKHKGFCH58CC,43,45.00,住家用,加強磚造,70年12月28日,二層,,
RPPNMLTKKHKGFBH58DC,7,81.76,集合住宅,鋼筋混凝土造,106年8月31日,十四層,,
RPPNMLTKKHKGFBH58DC,7,68.49,本共有部分之項目有：停車空間、防空避難室兼停車空間、公共服務空間、梯間、水箱、儲藏室、門廳、地下室蓄水池、車道、機電設備、資源回收室、受電箱空間、台電配電室、信箱區、排煙室、梯廳、消防水箱及屋頂水箱等十八項。,鋼筋混凝土造,106年8月31日,十四層,,
RPQNMLKLKHKGFBH87DC,43,49.58,住商用,鋼筋混凝土造,70年11月21日,四層,,
RPPNMLTKKHKGFBH58DC,7,21.39,本共有部分之項目有：排煙室及梯廳等二項。,鋼筋混凝土造,106年8月31日,十四層,,
