鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140124,土地17建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14190000,122384,坡道平面,23.75,1850000,,RPQNMLOJKHKGFDC57CB,白天鵝安幔,A棟A1-08F號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,8.75,住,,,1140126,土地2建物1車位0,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.17,3,2,2,有,無,14530000,149532,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLOKKHKGFDC57CB,美麗上城,B棟05號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,8.75,住,,,1140126,土地2建物1車位1,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.36,3,2,2,有,無,18250000,155912,坡道平面,14.19,3100000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPQNMLOKKHKGFDC67CB,美麗上城,B棟05號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,8.75,住,,,1140126,土地2建物1車位0,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.17,3,2,2,有,無,14470000,148914,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPSNMLOKKHKGFDC87CB,美麗上城,B棟05號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,8.75,住,,,1140122,土地2建物1車位1,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.27,3,2,2,有,無,16820000,146341,坡道平面,15.1,2600000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPTNMLOKKHKGFDC97CB,美麗上城,D棟07號,
