編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRSMLMKOHJGFBN66DA,,72.41,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPQQMLOJJHKGFBN68DA,,85.18,集合住宅,鋼筋混凝土造,113年10月24日,十層,六層 陽台,全筆移轉
RPQQMLOJJHKGFBN68DA,,71.60,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPRMLMKOHJGFBN98DA,,85.86,集合住宅,鋼筋混凝土造,113年10月24日,十層,五層 陽台,全筆移轉
RPPRMLMKOHJGFBN98DA,,72.09,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPWRMLLKOHJGFBN96DA,,86.65,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPWRMLLKOHJGFBN96DA,,104.49,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPWPMLLKOHJGFBN76DA,,91.46,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPWPMLLKOHJGFBN76DA,,104.97,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPQMLOJJHKGFBN58DA,,85.86,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPPQMLOJJHKGFBN58DA,,72.09,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPNMLRJOHJGFBN98DA,,91.48,集合住宅,鋼筋混凝土造,113年10月24日,十層,二層 陽台,全筆移轉
RPPNMLRJOHJGFBN98DA,,74.68,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPUOMLLKOHJGFBN09DA,,91.21,集合住宅,鋼筋混凝土造,113年10月24日,十層,七層 陽台,全筆移轉
RPUOMLLKOHJGFBN09DA,,106.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPRPMLLKOHJGFBN88DA,,91.46,集合住宅,鋼筋混凝土造,113年10月24日,十層,三層 陽台,全筆移轉
RPRPMLLKOHJGFBN88DA,,106.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPOMLOJJHKGFBN38DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,六層 陽台,全筆移轉
RPPOMLOJJHKGFBN38DA,,58.80,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPSNMLRJOHJGFBN66DA,,90.80,集合住宅,鋼筋混凝土造,113年10月24日,十層,五層 陽台,全筆移轉
RPSNMLRJOHJGFBN66DA,,106.43,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPXNMLRJOHJGFBN17DA,,91.48,集合住宅,鋼筋混凝土造,113年10月24日,十層,七層 陽台,全筆移轉
RPXNMLRJOHJGFBN17DA,,106.75,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPQQMLLKOHJGFBN88DA,,85.86,集合住宅,鋼筋混凝土造,113年10月24日,十層,二層 陽台,全筆移轉
RPQQMLLKOHJGFBN88DA,,72.09,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPVPMLOJJHKGFBN09DA,,84.62,集合住宅,鋼筋混凝土造,113年10月24日,十層,六層 陽台,全筆移轉
RPVPMLOJJHKGFBN09DA,,103.51,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPSMLLKOHJGFBN98DA,,85.18,集合住宅,鋼筋混凝土造,113年10月24日,十層,二層 陽台,全筆移轉
RPPSMLLKOHJGFBN98DA,,71.60,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPONNLMKOHJGFBN58DA,,86.85,集合住宅,鋼筋混凝土造,113年10月24日,十層,十層 陽台,全筆移轉
RPWWMLMKOHJGFBN57DA,,86.85,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPWWMLMKOHJGFBN57DA,,72.41,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPONNLMKOHJGFBN58DA,,104.49,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPTVMLLKOHJGFBN07DA,,86.85,集合住宅,鋼筋混凝土造,113年10月24日,十層,九層 陽台,全筆移轉
RPTVMLLKOHJGFBN07DA,,74.52,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPTNMLRKOHJGFBN86DA,,91.48,集合住宅,鋼筋混凝土造,113年10月24日,十層,五層 陽台,全筆移轉
RPTNMLRKOHJGFBN86DA,,74.68,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPRWMLLKOHJGFBN96DA,,86.85,集合住宅,鋼筋混凝土造,113年10月24日,十層,七層 陽台,全筆移轉
RPRWMLLKOHJGFBN96DA,,72.41,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPQNMLOKKHKGFBN58DA,,85.86,集合住宅,鋼筋混凝土造,113年10月24日,十層,五層 陽台,全筆移轉
RPQNMLOKKHKGFBN58DA,,72.09,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPQNMLOJJHKGFBN38DA,,86.65,集合住宅,鋼筋混凝土造,113年10月24日,十層,二層 陽台,全筆移轉
RPQNMLOJJHKGFBN38DA,,72.41,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPOPMLMKOHJGFBN68DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,十層 陽台,全筆移轉
RPOPMLMKOHJGFBN68DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPPMLMKOHJGFBN78DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,九層 陽台,全筆移轉
RPPPMLMKOHJGFBN78DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPSMLMKOHJGFBN09DA,,86.65,集合住宅,鋼筋混凝土造,113年10月24日,十層,五層 陽台,全筆移轉
RPPSMLMKOHJGFBN09DA,,104.49,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPRPMLOJJHKGFBN68DA,,85.18,集合住宅,鋼筋混凝土造,113年10月24日,十層,九層 陽台,全筆移轉
RPRPMLOJJHKGFBN68DA,,71.60,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPOOMLMKOHJGFBN58DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,十層 陽台,全筆移轉
RPOOMLMKOHJGFBN58DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPSPMLOJJHKGFBN78DA,,85.18,集合住宅,鋼筋混凝土造,113年10月24日,十層,十層 陽台,全筆移轉
RPSPMLOJJHKGFBN78DA,,71.60,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPTOMLOJJHKGFBN78DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,七層 陽台,全筆移轉
RPTOMLOJJHKGFBN78DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPXPMLOJJHKGFBN66DA,,86.85,集合住宅,鋼筋混凝土造,113年10月24日,十層,五層 陽台,全筆移轉
RPXPMLOJJHKGFBN66DA,,72.41,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPSSMLMKOHJGFBN76DA,,86.65,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPSSMLMKOHJGFBN76DA,,72.41,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPXPMLLKOHJGFBN86DA,,91.46,集合住宅,鋼筋混凝土造,113年10月24日,十層,九層 陽台,全筆移轉
RPXPMLLKOHJGFBN86DA,,106.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPWOMLMKOHJGFBN76DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPWOMLMKOHJGFBN76DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPUNMLRKOHJGFBN96DA,,90.80,集合住宅,鋼筋混凝土造,113年10月24日,十層,九層 陽台,全筆移轉
RPUNMLRKOHJGFBN96DA,,74.35,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPSOMLOJJHKGFBN68DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,五層 陽台,全筆移轉
RPSOMLOJJHKGFBN68DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPTNNLLKOHJGFBN98DA,,61.32,集合住宅,鋼筋混凝土造,113年10月24日,十層,七層 陽台,全筆移轉
RPTNNLLKOHJGFBN98DA,,60.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPSPMLLKOHJGFBN98DA,,91.46,集合住宅,鋼筋混凝土造,113年10月24日,十層,四層 陽台,全筆移轉
RPSPMLLKOHJGFBN98DA,,74.52,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPTPNLLKOHJGFBN56DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,七層 陽台,全筆移轉
RPTPNLLKOHJGFBN56DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPQOMLOJJHKGFBN48DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPQOMLOJJHKGFBN48DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPROMLOJJHKGFBN58DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,九層 陽台,全筆移轉
RPROMLOJJHKGFBN58DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPOQMLMKOHJGFBN78DA,,61.53,集合住宅,鋼筋混凝土造,113年10月24日,十層,四層 陽台,全筆移轉
RPOQMLMKOHJGFBN78DA,,60.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPPRMLLKOHJGFBN88DA,,84.28,集合住宅,鋼筋混凝土造,113年10月24日,十層,一層 陽台,全筆移轉
RPPRMLLKOHJGFBN88DA,,103.19,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPVOMLOJJHKGFBN98DA,,61.53,集合住宅,鋼筋混凝土造,113年10月24日,十層,六層 陽台,全筆移轉
RPVOMLOJJHKGFBN98DA,,60.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPOOMLOJJHKGFBN28DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,三層 陽台,全筆移轉
RPOOMLOJJHKGFBN28DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPXNMLOJJHKGFBN09DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPXNMLOJJHKGFBN09DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPVNMLOJJHKGFBN88DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,四層 陽台,全筆移轉
RPVNMLOJJHKGFBN88DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPWNMLOJJHKGFBN98DA,,61.16,集合住宅,鋼筋混凝土造,113年10月24日,十層,三層 陽台,全筆移轉
RPWNMLOJJHKGFBN98DA,,60.42,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPQPMLOJJHKGFBN58DA,,85.18,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPQPMLOJJHKGFBN58DA,,71.60,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPWOMLOJJHKGFBN09DA,,61.53,集合住宅,鋼筋混凝土造,113年10月24日,十層,九層 陽台,全筆移轉
RPWOMLOJJHKGFBN09DA,,60.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPUNNLLKOHJGFBN09DA,,61.32,集合住宅,鋼筋混凝土造,113年10月24日,十層,八層 陽台,全筆移轉
RPUNNLLKOHJGFBN09DA,,60.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPWNNLLKOHJGFBN66DA,,61.32,集合住宅,鋼筋混凝土造,113年10月24日,十層,十層 陽台,全筆移轉
RPWNNLLKOHJGFBN66DA,,60.59,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPUOMLRJOHJGFBN96DA,,90.80,集合住宅,鋼筋混凝土造,113年10月24日,十層,七層 陽台,全筆移轉
RPUOMLRJOHJGFBN96DA,,106.43,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
RPXNNLLKOHJGFBN76DA,,58.98,集合住宅,鋼筋混凝土造,113年10月24日,十層,一層 陽台,全筆移轉
RPXNNLLKOHJGFBN76DA,,57.67,本共有部分項目有：消防機房、雨污水機房、水箱、梯廳兼排煙室、停車空間、樓梯間、發電機房、電信室、台電配電室（一）、台電配電室（二）、排煙室、梯廳、車道、管委會使用空間、水錶室、電梯機房。,鋼筋混凝土造,113年10月24日,十層,,持分移轉
